unique_id,OPtreat,noref,OP,age_hhr,qa1p11_hhr,qa1p12_hhr,quartile1,ravtest,digtest,testz,peanutz,othertype,OPpuzzletypeA,weekend,OPtestz,OPtreat1,OPtreat2,OPtreat3,OPtreat4,OPtreat5,OPtreat6,OPtreat7,OPtestzOPtreat1,OPtestzOPtreat2,OPtestzOPtreat3,OPtestzOPtreat4,OPtestzOPtreat5,OPtestzOPtreat6,OPtestzOPtreat7,refage,OPed,OPravtest,OPdigtest,refravtest,refdigtest,OPagegrp,literate_hhr,class5_hhr,class10_hhr,married_hhr,employed_hhr,hhhead_hhr,young_hhr,income,ln_income,antperf_puzzle,wkid,numcorrect,anyrain,sumrefrain,ref,refactualmeantemp,reftestz,refincome,reflnincome,refed_cont,OP_relative_REFrep,OP_coworkers_REFrep,refcode,OPed_cont,missingscore
466,Low Stakes Performance Pay,1,1,40,1,1,0,3,14,-1.1342438,,0,1,0,-1.1342438,0,0,0,0,1,0,0,0,0,0,0,-1.1342438,0,0,,Graduate and above,3,14,,,40,1,0,0,1,1,1,0,6000,8.6996813,,42,2,0,0,0,,,,,,,,,13,
468,High Stakes Performance Pay,1,1,35,1,1,0,0,5,-2.0336821,,0,1,0,-2.0336821,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,0,,Never attended school,0,5,,,35,0,0,0,1,1,1,0,1200,7.09091,,42,0,0,0,0,,,,,,,,,0,
469,Low Fixed Pay,0,1,19,1,2,0,0,18,-1.1815827,,0,1,0,-1.1815827,0,1,0,0,0,0,0,0,-1.1815827,0,0,0,0,0,20,Class 11,0,18,3,16,15,1,0,0,0,1,0,1,1500,7.3138866,2,42,2,0,0,1,90,.23858279,0,0,10,0,0,99,11,
470,Very Low Fixed Pay,0,1,41,1,1,0,2,12,1.0906821,,0,1,0,1.0906821,0,0,1,0,0,0,0,0,0,1.0906821,0,0,0,0,56,Class 10,2,12,3,9,40,1,0,1,1,1,1,0,1800,7.4960976,2,42,4,0,0,1,88,-2.0336821,3000,8.0067005,3,0,0,6,10,
471,Low Stakes Performance Pay,0,1,27,1,2,0,0,9,-.18746686,,0,1,0,-.18746686,0,0,0,0,1,0,0,0,0,0,0,-.18746686,0,0,28,Class 9,0,9,1,11,25,1,0,1,1,1,0,0,3200,8.0712185,2,42,2,0,0,1,90,.78297961,3000,8.0067005,8,0,0,28,9,
472,Low Fixed Pay,1,1,30,1,1,1,3,13,-.58984709,,0,1,0,-.58984709,0,1,0,0,0,0,0,0,-.58984709,0,0,0,0,0,,Class 12,3,13,,,30,1,0,0,1,1,1,0,4500,8.412055,,42,3,0,0,0,,,,,,,,,12,
473,High Stakes Performance Pay,1,1,52,1,1,0,0,10,-1.252591,,0,1,0,-1.252591,0,0,0,1,0,0,0,0,0,0,-1.252591,0,0,0,,Class 7,0,10,,,50,1,0,1,1,1,1,0,2000,7.6014023,,42,1,0,0,0,,,,,,,,,7,
476,High Stakes Performance Pay,1,1,42,1,2,0,2,7,-1.8206573,,0,1,0,-1.8206573,0,0,0,1,0,0,0,0,0,0,-1.8206573,0,0,0,,Class 7,2,7,,,40,1,0,1,1,1,0,0,3500,8.1608038,,42,1,0,0,0,,,,,,,,,7,
477,Low Stakes Performance Pay,0,1,21,2,,0,2,12,-.7081942,,0,1,0,-.7081942,0,0,0,0,1,0,0,0,0,0,0,-.7081942,0,0,29,Class 12,2,12,3,17,20,1,0,0,0,0,0,1,0,0,3,42,2,0,0,1,90,.83031845,2000,7.6014023,8,0,1,2,12,
478,Pure Effort Task 2,1,1,24,1,3,0,3,15,,-.052307207,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 11,3,15,,,20,1,0,0,1,1,0,1,3000,8.0067005,,42,,0,0,0,,,,,,,,,11,
479,High Fixed Pay,1,1,38,1,1,0,3,10,-1.1579133,,0,1,0,-1.1579133,1,0,0,0,0,0,0,-1.1579133,0,0,0,0,0,0,,Class 8,3,10,,,35,1,0,1,1,1,1,0,4000,8.2943001,,42,2,0,0,0,,,,,,,,,8,
482,Low Stakes Performance Pay,0,1,56,1,1,0,0,13,-2.0336821,,0,1,0,-2.0336821,0,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,54,Class 5,0,13,1,11,55,1,1,0,1,1,1,0,1500,7.3138866,4,42,0,0,0,1,88,-1.4419464,1200,7.09091,3,0,0,2,5,
483,Pure Effort Task 2,1,1,36,1,1,1,3,12,,.27274543,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Graduate and above,3,12,,,35,1,0,0,1,1,1,0,3000,8.0067005,,42,,0,0,0,,,,,,,,,13,
484,Pure Effort Task 2,1,1,37,1,1,1,2,6,,.27274543,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 8,2,6,,,35,1,0,1,1,1,1,0,0,0,,42,,0,0,0,,,,,,,,,8,
485,Low Stakes Performance Pay,0,1,45,1,1,0,3,12,.47527704,,0,1,0,.47527704,0,0,0,0,1,0,0,0,0,0,0,.47527704,0,0,24,Class 9,3,12,3,19,45,1,0,1,1,1,1,0,2200,7.6966672,4,42,3,0,0,1,88,.75931019,0,0,11,0,0,99,9,
491,Low Stakes Performance Pay,0,1,25,1,5,0,3,12,.94866556,,0,0,0,.94866556,0,0,0,0,1,0,0,0,0,0,0,.94866556,0,0,35,Graduate and above,3,12,3,13,25,1,0,0,0,1,0,0,3600,8.1889668,3,41,4,0,0,1,92,-.14012802,4500,8.412055,10,0,0,98,13,
492,Very Low Fixed Pay,0,1,27,1,1,1,2,11,1.3037069,,1,0,0,1.3037069,0,0,1,0,0,0,0,0,0,1.3037069,0,0,0,0,27,Class 5,2,11,2,17,25,1,1,0,1,1,1,0,2500,7.8244457,2,41,4,0,0,1,93,1.5640706,1300,7.1708884,10,0,0,98,5,
493,High Fixed Pay,0,1,30,1,1,1,2,14,-.21113628,,1,0,0,-.21113628,1,0,0,0,0,0,0,-.21113628,0,0,0,0,0,0,20,Class 12,2,14,3,12,30,1,0,0,1,1,1,0,3000,8.0067005,4,41,3,0,0,1,93,-.045450311,0,0,11,0,0,11,12,
494,Low Fixed Pay,0,1,35,1,1,1,0,4,.001888541,,1,0,0,.001888541,0,1,0,0,0,0,0,0,.001888541,0,0,0,0,0,25,Class 8,0,4,3,15,35,1,0,1,1,1,1,0,0,0,4,41,4,0,0,1,93,-.47149998,4500,8.412055,13,0,0,98,8,
495,Very Low Fixed Pay,0,1,32,1,1,0,2,8,-.35315284,,0,0,0,-.35315284,0,0,1,0,0,0,0,0,0,-.35315284,0,0,0,0,21,Graduate and above,2,8,3,9,30,1,0,0,1,1,1,0,4500,8.412055,3,41,3,0,0,1,92,-.305814,3000,8.0067005,11,0,1,5,13,
496,High Stakes Performance Pay,0,1,45,1,1,1,2,6,-1.086905,,0,0,0,-1.086905,0,0,0,1,0,0,0,0,0,0,-1.086905,0,0,0,21,Class 9,2,6,3,13,45,1,0,1,1,1,1,0,3000,8.0067005,4,41,2,0,0,1,92,-.021780884,1500,7.3138866,10,0,1,5,9,
499,High Stakes Performance Pay,0,1,44,1,1,0,0,16,.52261591,,1,0,0,.52261591,0,0,0,1,0,0,0,0,0,0,.52261591,0,0,0,35,Class 4,0,16,1,6,40,1,1,0,1,1,1,0,1500,7.3138866,3,41,3,0,0,1,93,-1.3946075,2500,7.8244457,0,0,0,8,4,
501,High Stakes Performance Pay,0,1,23,2,,0,3,22,.40426877,,1,0,0,.40426877,0,0,0,1,0,0,0,0,0,0,.40426877,0,0,0,22,Graduate and above,3,22,3,14,20,1,0,0,0,0,0,1,0,0,3,41,3,0,0,1,93,1.6114094,3000,8.0067005,13,0,0,16,13,
503,Low Stakes Performance Pay,0,1,40,1,1,0,1,10,-.77920252,,0,0,0,-.77920252,0,0,0,0,1,0,0,0,0,0,0,-.77920252,0,0,26,Class 8,1,10,2,9,40,1,0,1,1,1,0,0,3500,8.1608038,2,41,3,0,0,1,92,-.32948342,3000,8.0067005,12,0,1,98,8,
506,Very Low Fixed Pay,0,1,40,1,2,0,2,9,1.2800375,,0,0,0,1.2800375,0,0,1,0,0,0,0,0,0,1.2800375,0,0,0,0,20,Class 9,2,9,3,15,40,1,0,1,1,1,0,0,1500,7.3138866,3,41,4,0,0,1,92,1.2800375,1300,7.1708884,11,0,1,2,9,
507,Very Low Fixed Pay,0,1,50,1,1,1,2,14,1.0196738,,1,0,0,1.0196738,0,0,1,0,0,0,0,0,0,1.0196738,0,0,0,0,23,Class 5,2,14,3,11,50,1,1,0,1,1,1,0,1200,7.09091,2,41,4,0,0,1,93,.64096302,0,0,12,1,0,11,5,
508,High Fixed Pay,0,1,34,1,2,0,3,14,.42793819,,1,0,0,.42793819,1,0,0,0,0,0,0,.42793819,0,0,0,0,0,0,29,Graduate and above,3,14,3,16,30,1,0,0,1,1,0,0,3500,8.1608038,4,41,4,0,0,1,93,.68830186,4500,8.412055,12,0,0,20,13,
510,Pure Effort Task 2,0,1,23,1,1,1,3,13,,.11021911,,1,0,,0,0,0,0,0,0,1,,,,,,,,33,Class 10,3,13,3,13,20,1,0,1,0,1,1,1,1500,7.3138866,,41,,0,0,1,92,.19124395,1500,7.3138866,9,0,1,8,10,
511,Pure Effort Task 2,0,1,25,1,2,0,3,11,,-.37735984,,1,0,,0,0,0,0,0,0,1,,,,,,,,30,Class 10,3,11,3,13,25,1,0,1,1,1,1,0,3500,8.1608038,,41,,0,0,1,94,-.85021079,4500,8.412055,12,0,1,23,10,
512,Low Stakes Performance Pay,0,1,51,1,1,0,0,12,-.37682226,,0,0,0,-.37682226,0,0,0,0,1,0,0,0,0,0,0,-.37682226,0,0,26,Class 11,0,12,3,12,50,1,0,0,1,1,1,0,3200,8.0712185,3,41,3,0,0,1,92,.21491337,3000,8.0067005,9,0,1,4,11,
513,Pure Effort Task 1,0,1,33,1,1,1,0,8,,-.21483353,,1,0,,0,0,0,0,0,1,0,,,,,,,,23,Class 3,0,8,2,11,30,1,1,0,1,1,1,0,18000,9.7981825,,41,,0,0,1,94,-1.1815827,1500,7.3138866,10,0,1,28,3,
515,Pure Effort Task 1,0,1,25,1,1,1,3,11,,-.70241249,,1,0,,0,0,0,0,0,1,0,,,,,,,,40,Class 9,3,11,3,13,25,1,0,1,1,1,1,0,1500,7.3138866,,41,,0,0,1,94,-.92121905,9000,9.1050911,13,0,1,2,9,
516,Pure Effort Task 1,1,1,32,1,1,1,3,8,,-.13357036,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 9,3,8,,,30,1,0,1,1,1,1,0,1600,7.3783836,,41,,0,0,0,,,,,,,,,9,
518,Very Low Fixed Pay,0,1,40,1,1,0,3,17,.04922739,,1,0,0,.04922739,0,0,1,0,0,0,0,0,0,.04922739,0,0,0,0,36,Class 12,3,17,3,17,40,1,0,0,1,1,1,0,2000,7.6014023,4,41,3,0,0,1,93,-2.0336821,4000,8.2943001,13,0,1,16,12,
519,Pure Effort Task 2,0,1,26,1,1,1,3,9,,-.29609668,,1,0,,0,0,0,0,0,0,1,,,,,,,,29,Class 8,3,9,3,12,25,1,0,1,1,1,1,0,3000,8.0067005,,41,,0,0,1,94,-.11645859,3000,8.0067005,12,0,1,4,8,
522,High Stakes Performance Pay,0,1,43,1,1,0,3,12,-1.0395662,,1,0,0,-1.0395662,0,0,0,1,0,0,0,0,0,0,-1.0395662,0,0,0,48,Class 11,3,12,1,12,40,1,0,0,1,1,0,0,2500,7.8244457,1,41,2,0,0,1,93,1.1853598,5000,8.5173931,8,0,0,5,11,
524,High Stakes Performance Pay,0,1,45,1,1,0,3,12,-2.0336821,,0,0,0,-2.0336821,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,0,28,Class 7,3,12,2,11,45,1,0,1,1,1,1,0,4500,8.412055,3,41,0,0,0,1,94,-.4951694,1800,7.4960976,10,0,1,2,7,
526,Pure Effort Task 1,0,1,26,1,1,0,3,13,,-.37735984,,1,0,,0,0,0,0,0,1,0,,,,,,,,35,Class 12,3,13,3,13,25,1,0,0,1,1,1,0,3000,8.0067005,,41,,0,0,1,94,-.37682226,1500,7.3138866,12,0,1,8,12,
528,Pure Effort Task 1,1,1,32,1,2,0,1,12,,1.8167454,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 5,1,12,,,30,1,1,0,1,1,1,0,3000,8.0067005,,63,,0,0,0,,,,,,,,,5,
529,High Stakes Performance Pay,1,1,37,1,1,0,3,14,-1.252591,,0,0,0,-1.252591,0,0,0,1,0,0,0,0,0,0,-1.252591,0,0,0,,Class 4,3,14,,,35,1,1,0,1,1,1,0,4500,8.412055,,63,1,0,0,0,,,,,,,,,4,
531,Pure Effort Task 1,0,1,30,1,1,1,3,10,,.11021911,,1,0,,0,0,0,0,0,1,0,,,,,,,,23,Class 12,3,10,2,10,30,1,0,0,1,1,1,0,2500,7.8244457,,41,,0,0,1,94,-.51883882,7500,8.9227915,12,0,1,98,12,
532,Pure Effort Task 2,0,1,32,1,2,0,3,12,,.67906123,,1,0,,0,0,0,0,0,0,1,,,,,,,,40,Class 10,3,12,3,18,30,1,0,1,1,1,1,0,6000,8.6996813,,41,,0,0,1,92,-.16379744,6000,8.6996813,13,0,1,98,10,
533,High Fixed Pay,0,1,26,1,2,0,3,12,.90132672,,1,0,0,.90132672,1,0,0,0,0,0,0,.90132672,0,0,0,0,0,0,29,Class 9,3,12,2,12,25,1,0,1,0,1,0,0,1800,7.4960976,4,41,4,0,0,1,93,.16757452,2000,7.6014023,10,0,0,1,9,
534,Pure Effort Task 1,0,1,45,1,1,0,2,13,,-.13357036,,1,0,,0,0,0,0,0,1,0,,,,,,,,21,Class 9,2,13,1,9,45,1,0,1,1,1,1,0,1800,7.4960976,,40,,0,0,1,93,.49894649,2600,7.8636513,4,0,1,5,9,
535,Low Fixed Pay,0,1,43,1,1,0,1,18,1.0906821,,0,0,0,1.0906821,0,1,0,0,0,0,0,0,1.0906821,0,0,0,0,0,42,Class 6,1,18,3,15,40,1,0,1,1,1,1,0,2200,7.6966672,3,40,4,0,0,1,93,-.32948342,4500,8.412055,12,0,1,20,6,
536,High Fixed Pay,1,1,46,1,1,0,2,15,1.3037069,,0,0,0,1.3037069,1,0,0,0,0,0,0,1.3037069,0,0,0,0,0,0,,Class 9,2,15,,,45,1,0,1,1,1,1,0,3000,8.0067005,,40,4,0,0,0,,,,,,,,,9,
537,High Fixed Pay,1,1,43,1,1,0,1,11,.47527704,,0,0,0,.47527704,1,0,0,0,0,0,0,.47527704,0,0,0,0,0,0,,Class 7,1,11,,,40,1,0,1,1,1,1,0,3000,8.0067005,,40,4,0,0,0,,,,,,,,,7,
539,Pure Effort Task 2,1,1,20,1,2,0,3,13,,2.060535,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 12,3,13,,,20,1,0,0,0,1,0,1,1800,7.4960976,,40,,0,0,0,,,,,,,,,12,
540,Low Fixed Pay,1,1,43,1,1,1,1,11,-.92121905,,0,0,0,-.92121905,0,1,0,0,0,0,0,0,-.92121905,0,0,0,0,0,,Never attended school,1,11,,,40,0,0,0,1,1,1,0,3000,8.0067005,,40,2,0,0,0,,,,,,,,,0,
542,High Stakes Performance Pay,0,1,32,1,2,0,2,13,1.3510458,,1,0,0,1.3510458,0,0,0,1,0,0,0,0,0,0,1.3510458,0,0,0,24,Graduate and above,2,13,3,14,30,1,0,0,1,1,0,0,4500,8.412055,4,40,4,0,0,1,94,.97233498,1000,6.9087548,12,0,0,21,13,
543,High Stakes Performance Pay,1,1,58,1,2,0,1,8,-1.1105745,,0,0,0,-1.1105745,0,0,0,1,0,0,0,0,0,0,-1.1105745,0,0,0,,Class 4,1,8,,,55,1,1,0,1,1,1,0,850,6.7464123,,40,2,0,0,0,,,,,,,,,4,
544,Pure Effort Task 1,0,1,46,1,2,0,2,9,,.92285073,,1,0,,0,0,0,0,0,1,0,,,,,,,,42,Never attended school,2,9,1,13,45,0,0,0,1,1,0,0,3000,8.0067005,,62,,0,1,1,88,.6172936,2000,7.6014023,4,0,0,1,0,
545,Very Low Fixed Pay,0,1,55,1,2,0,3,9,-.61351651,,0,0,0,-.61351651,0,0,1,0,0,0,0,0,0,-.61351651,0,0,0,0,39,Class 5,3,9,2,13,55,1,1,0,1,1,1,0,2500,7.8244457,2,40,2,0,0,1,91,-.21113628,6000,8.6996813,13,0,1,31,5,
546,Low Fixed Pay,0,1,30,1,1,0,2,18,.14390509,,0,0,0,.14390509,0,1,0,0,0,0,0,0,.14390509,0,0,0,0,0,34,Class 6,2,18,0,8,30,1,0,1,1,1,1,0,6500,8.7797117,4,40,4,0,0,1,93,.75931019,2000,7.6014023,3,0,0,4,6,
547,High Stakes Performance Pay,0,1,33,1,1,0,1,8,.001888541,,0,0,0,.001888541,0,0,0,1,0,0,0,0,0,0,.001888541,0,0,0,28,Class 2,1,8,3,8,30,1,1,0,1,1,1,0,5000,8.5173931,3,40,3,0,0,1,93,-.7081942,2000,7.6014023,10,0,1,1,2,
548,Pure Effort Task 2,0,1,46,1,1,1,2,9,,.028955951,,1,0,,0,0,0,0,0,0,1,,,,,,,,42,Class 8,2,9,1,12,45,1,0,1,1,1,1,0,1500,7.3138866,,40,,0,0,1,94,-1.6313018,0,0,9,1,0,1,8,
549,High Fixed Pay,0,1,50,1,1,1,2,8,-1.5602936,,0,0,0,-1.5602936,1,0,0,0,0,0,0,-1.5602936,0,0,0,0,0,0,29,Class 1,2,8,2,11,50,0,1,0,1,1,1,0,2000,7.6014023,3,40,1,0,0,1,93,1.3510458,2000,7.6014023,5,0,1,1,1,
550,Pure Effort Task 2,0,1,41,1,1,0,3,13,,-1.0274651,,1,0,,0,0,0,0,0,0,1,,,,,,,,41,Class 8,3,13,1,12,40,1,0,1,1,1,1,0,4000,8.2943001,,40,,0,0,1,94,.68830186,5000,8.5173931,8,0,0,27,8,
551,High Fixed Pay,0,1,53,1,1,0,1,8,-1.1815827,,0,0,0,-1.1815827,1,0,0,0,0,0,0,-1.1815827,0,0,0,0,0,0,29,Class 7,1,8,1,15,50,1,0,1,1,1,1,0,1500,7.3138866,,40,1,0,0,1,91,.68830186,2500,7.8244457,10,0,0,29,7,
552,Low Fixed Pay,0,1,34,1,1,0,0,14,.64096302,,0,0,0,.64096302,0,1,0,0,0,0,0,0,.64096302,0,0,0,0,0,28,Class 8,0,14,3,14,30,1,0,1,1,1,1,0,1200,7.09091,2,40,4,0,0,1,93,-.21113628,6000,8.6996813,13,0,1,14,8,
553,Pure Effort Task 1,1,1,32,1,5,0,2,12,,-.21483353,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 7,2,12,,,30,1,0,1,0,1,0,0,10000,9.2104406,,40,,0,0,0,,,,,,,,,7,
554,Low Fixed Pay,0,1,41,1,1,1,2,11,-.56617767,,0,0,0,-.56617767,0,1,0,0,0,0,0,0,-.56617767,0,0,0,0,0,31,Class 4,2,11,3,18,40,0,1,0,1,1,1,0,2500,7.8244457,3,40,2,0,0,1,91,.78297961,2200,7.6966672,10,0,0,8,4,
555,Pure Effort Task 2,1,1,29,1,1,0,2,15,,2.6293771,,1,0,,0,0,0,0,0,0,1,,,,,,,,,Class 10,2,15,,,25,1,0,1,1,1,0,0,4500,8.412055,,40,,0,0,0,,,,,,,,,10,
557,High Stakes Performance Pay,0,1,19,1,1,0,1,12,-1.5602936,,1,0,0,-1.5602936,0,0,0,1,0,0,0,0,0,0,-1.5602936,0,0,0,20,Class 11,1,12,1,12,15,1,0,0,0,1,0,1,1200,7.09091,,40,1,0,0,1,94,-.18746686,0,0,12,0,0,11,11,
559,Pure Effort Task 1,0,1,58,1,1,0,0,10,,1.4104296,,1,0,,0,0,0,0,0,1,0,,,,,,,,53,Class 7,0,10,2,9,55,1,0,1,1,1,1,0,1000,6.9087548,,40,,0,0,1,91,-2.0336821,2500,7.8244457,13,0,0,20,7,
560,Low Fixed Pay,0,1,20,1,2,0,3,14,1.5167317,,1,0,0,1.5167317,0,1,0,0,0,0,0,0,1.5167317,0,0,0,0,0,29,Class 12,3,14,3,15,20,1,0,0,0,1,0,1,1800,7.4960976,3,40,4,0,0,1,94,-.51883882,3000,8.0067005,12,0,1,1,12,
561,Pure Effort Task 1,0,1,20,1,1,0,1,10,,.92285073,,1,0,,0,0,0,0,0,1,0,,,,,,,,35,Class 8,1,10,1,14,20,1,0,1,0,1,0,1,1200,7.09091,,40,,0,0,1,91,-.32948342,4500,8.412055,12,0,0,4,8,
562,Low Stakes Performance Pay,1,1,21,1,3,0,3,21,-.28214458,,0,0,0,-.28214458,0,0,0,0,1,0,0,0,0,0,0,-.28214458,0,0,,Class 12,3,21,,,20,1,0,0,0,1,0,1,1200,7.09091,,40,3,0,0,0,,,,,,,,,12,
563,High Stakes Performance Pay,0,1,21,1,2,0,1,15,-2.0336821,,0,0,0,-2.0336821,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,0,22,Class 7,1,15,3,13,20,1,0,1,0,1,0,1,2500,7.8244457,2,40,0,0,0,1,93,.025557967,0,0,12,0,1,11,7,
564,Pure Effort Task 1,1,1,20,1,5,0,3,12,,.84158754,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 12,3,12,,,20,1,0,0,0,1,0,1,1000,6.9087548,,40,,0,0,0,,,,,,,,,12,
565,Pure Effort Task 1,0,1,21,1,4,0,0,16,,2.2230613,,1,0,,0,0,0,0,0,1,0,,,,,,,,35,Class 8,0,16,1,16,20,1,0,1,0,1,0,1,400,5.9939613,,40,,0,0,1,94,-.54250824,3000,8.0067005,13,0,0,5,8,
568,High Fixed Pay,0,1,21,1,2,0,2,8,.97233498,,0,0,0,.97233498,1,0,0,0,0,0,0,.97233498,0,0,0,0,0,0,32,Class 6,2,8,2,13,20,1,0,1,0,1,0,1,3200,8.0712185,3,40,4,0,0,1,93,.28592163,3000,8.0067005,12,0,0,20,6,
569,Low Stakes Performance Pay,1,1,34,1,2,1,0,14,-2.0336821,,0,0,0,-2.0336821,0,0,0,0,1,0,0,0,0,0,0,-2.0336821,0,0,,Class 7,0,14,,,30,1,0,1,1,1,0,0,2100,7.6501689,,40,0,0,0,0,,,,,,,,,7,
570,Pure Effort Task 2,0,1,22,1,2,1,1,9,,-.8649388,,1,0,,0,0,0,0,0,0,1,,,,,,,,36,Class 2,1,9,2,15,20,1,1,0,0,1,0,1,2400,7.7836404,,40,,0,0,1,94,-.25847512,3000,8.0067005,12,0,0,1,2,
571,Pure Effort Task 1,0,1,38,1,1,1,3,16,,.43527174,,1,0,,0,0,0,0,0,1,0,,,,,,,,32,Class 7,3,16,2,15,35,1,0,1,1,1,1,0,2100,7.6501689,,40,,0,0,1,93,1.0670127,3500,8.1608038,6,0,0,1,7,
572,Pure Effort Task 1,0,1,19,1,1,1,1,10,,-.94620198,,1,0,,0,0,0,0,0,1,0,,,,,,,,32,Class 6,1,10,3,11,15,1,0,1,0,1,0,1,4000,8.2943001,,40,,0,0,1,93,-.021780884,3000,8.0067005,13,0,0,28,6,
573,Pure Effort Task 1,0,1,44,1,1,1,2,10,,-.45862299,,1,0,,0,0,0,0,0,1,0,,,,,,,,31,Class 4,2,10,2,12,40,1,1,0,1,1,1,0,1800,7.4960976,,40,,0,0,1,94,.21491337,2200,7.6966672,4,1,0,1,4,
574,Low Fixed Pay,0,1,41,1,1,1,1,12,-.021780884,,1,0,0,-.021780884,0,1,0,0,0,0,0,0,-.021780884,0,0,0,0,0,47,Class 8,1,12,1,8,40,1,0,1,1,1,1,0,0,0,4,40,3,0,0,1,94,.38059935,2300,7.7410989,5,1,0,1,8,
575,Pure Effort Task 2,0,1,38,1,1,0,3,11,,-.94620198,,1,0,,0,0,0,0,0,0,1,,,,,,,,30,Never attended school,3,11,3,17,35,0,0,0,1,1,1,0,1500,7.3138866,,40,,0,0,1,91,-.28214458,1600,7.3783836,8,0,0,1,0,
576,High Fixed Pay,0,1,39,1,1,0,1,8,.26225221,,0,0,0,.26225221,1,0,0,0,0,0,0,.26225221,0,0,0,0,0,0,30,Class 10,1,8,0,6,35,1,0,1,1,1,1,0,3000,8.0067005,4,40,3,0,0,1,93,.6172936,3000,8.0067005,9,0,1,1,10,
577,Pure Effort Task 1,1,1,35,1,1,0,1,11,,-.8649388,,1,0,,0,0,0,0,0,1,0,,,,,,,,,Class 10,1,11,,,35,1,0,1,1,1,0,0,5000,8.5173931,,63,,0,0,0,,,,,,,,,10,
578,Low Fixed Pay,1,1,40,1,1,0,0,8,-.40049168,,0,0,0,-.40049168,0,1,0,0,0,0,0,0,-.40049168,0,0,0,0,0,,Class 8,0,8,,,40,1,0,1,1,1,0,0,3000,8.0067005,,40,2,0,0,0,,,,,,,,,8,
579,Low Fixed Pay,0,1,27,1,2,0,3,11,-1.0158968,,1,0,0,-1.0158968,0,1,0,0,0,0,0,0,-1.0158968,0,0,0,0,0,19,Class 8,3,11,3,13,25,1,0,1,0,1,0,0,2000,7.6014023,,40,2,0,0,1,94,1.0433433,0,0,10,0,0,99,8,
580,High Stakes Performance Pay,0,1,25,1,3,0,3,13,.35692993,,0,0,0,.35692993,0,0,0,1,0,0,0,0,0,0,.35692993,0,0,0,30,Class 9,3,13,3,15,25,1,0,1,0,1,0,0,2000,7.6014023,4,40,3,0,0,1,93,-.7081942,4500,8.412055,13,0,1,3,9,
581,Low Fixed Pay,1,1,32,1,1,0,2,10,-.44783056,,0,0,0,-.44783056,0,1,0,0,0,0,0,0,-.44783056,0,0,0,0,0,,Class 6,2,10,,,30,1,0,1,1,1,1,0,2500,7.8244457,,40,2,0,0,0,,,,,,,,,6,
582,Very Low Fixed Pay,0,1,27,1,2,0,2,13,.68830186,,0,0,0,.68830186,0,0,1,0,0,0,0,0,0,.68830186,0,0,0,0,25,Class 11,2,13,1,8,25,1,0,0,0,1,0,0,3000,8.0067005,,40,4,0,0,1,91,.85398787,6300,8.7484636,3,0,0,1,11,
583,Pure Effort Task 1,0,1,32,1,1,0,3,12,,-.13357036,,1,0,,0,0,0,0,0,1,0,,,,,,,,28,Class 7,3,12,1,17,30,1,0,1,1,1,1,0,2600,7.8636513,,40,,0,0,1,94,1.2090292,3100,8.0394802,5,0,0,,7,
584,Pure Effort Task 2,0,1,34,1,1,1,3,13,,-1.1087283,,1,0,,0,0,0,0,0,0,1,,,,,,,,55,Class 8,3,13,0,11,30,1,0,1,1,1,1,0,4500,8.412055,,40,,0,0,1,91,-.42416111,1300,7.1708884,8,1,0,1,8,
585,High Fixed Pay,0,1,29,1,2,0,2,15,-.045450311,,0,0,0,-.045450311,1,0,0,0,0,0,0,-.045450311,0,0,0,0,0,0,37,Class 8,2,15,1,9,25,1,0,1,0,1,0,0,1200,7.09091,,40,3,0,0,1,91,-.28214458,2000,7.6014023,4,0,0,4,8,
586,Low Fixed Pay,0,1,38,1,1,0,2,11,.001888541,,0,0,0,.001888541,0,1,0,0,0,0,0,0,.001888541,0,0,0,0,0,35,Class 10,2,11,1,12,35,1,0,1,1,1,0,0,4000,8.2943001,3,40,3,0,0,1,93,-.28214458,3200,8.0712185,9,0,0,2,10,
587,High Fixed Pay,0,1,47,1,1,1,1,8,.71197128,,0,0,0,.71197128,1,0,0,0,0,0,0,.71197128,0,0,0,0,0,0,39,Class 8,1,8,1,7,45,1,0,1,1,1,1,0,1250,7.1316986,2,40,4,0,0,1,91,-.045450311,1500,7.3138866,0,0,0,7,8,
588,Low Stakes Performance Pay,0,1,39,1,1,0,2,12,1.2800375,,0,0,0,1.2800375,0,0,0,0,1,0,0,0,0,0,0,1.2800375,0,0,,Class 10,2,12,3,13,35,1,0,1,1,1,1,0,2500,7.8244457,2,40,4,0,0,1,91,.23858279,2500,7.8244457,7,0,1,1,10,
